,bookname,Author and publication,Rating,Reviewers,Link,Photo,Genre
3383,四月一日,古灵,7.5,440,https://book.douban.com/subject/3172575/,https://img9.doubanio.com/view/subject/s/public/s3715304.jpg,言情
3384,君子在上,囧囧有妖 / 江苏凤凰文艺出版社 / 2019-3 / 38.80元,7.5,146,https://book.douban.com/subject/33394758/,https://img9.doubanio.com/view/subject/s/public/s32279545.jpg,言情
3385,仙俠奇緣之花千骨（一）,Fresh果果 / 藍襪子出版社 / 2010-5 / NTD 210,7.5,240,https://book.douban.com/subject/20428878/,https://img9.doubanio.com/view/subject/s/public/s24471042.jpg,言情
3386,清朝经济适用男,邹邹 / 新世界出版社 / 2012-4 / 32.80元,7.5,169,https://book.douban.com/subject/10580325/,https://img9.doubanio.com/view/subject/s/public/s10173518.jpg,言情
3387,寂静深处有人家,Twentine / 百花洲文艺出版社 / 2016-12-1 / 32.00元,7.5,1810,https://book.douban.com/subject/26923248/,https://img9.doubanio.com/view/subject/s/public/s29179145.jpg,言情
3388,换心 : 綺情之等待,楼雨晴 / 果树 / 2009/11/17 / NT210,7.5,133,https://book.douban.com/subject/4158008/,https://img9.doubanio.com/view/subject/s/public/s4069792.jpg,言情
3389,爱莫能弃,清水慢文 / 2009-6 / 26.00元,7.5,1286,https://book.douban.com/subject/3802382/,https://img9.doubanio.com/view/subject/s/public/s3910414.jpg,言情
3390,江湖天很晴2,月星汐 / 新世界出版社 / 2009-6 / 25.00元,7.5,276,https://book.douban.com/subject/3810671/,https://img9.doubanio.com/view/subject/s/public/s11325882.jpg,言情
3391,何处风景如画,林笛儿 / 湖南少年儿童出版社 / 2014-10 / 25.00元,7.5,251,https://book.douban.com/subject/26037662/,https://img9.doubanio.com/view/subject/s/public/s27524372.jpg,言情
3392,嬉游记,星野樱 / 华文出版 / 2010-5 / 25.00元,7.5,196,https://book.douban.com/subject/4840091/,https://img9.doubanio.com/view/subject/s/public/s4376538.jpg,言情
3393,假如爱情听不见,清闲丫头 / 江苏凤凰文艺出版社 / 2015-10-1 / CNY 32.80,7.5,279,https://book.douban.com/subject/26612658/,https://img9.doubanio.com/view/subject/s/public/s28341459.jpg,言情
3394,千驕百媚 : 妖 渾沌之卷,决明 / 禾馬文化事業有限公司 / 2008 年 05 月 23 日 / 190 元,7.5,141,https://book.douban.com/subject/3432282/,https://img9.doubanio.com/view/subject/s/public/s3557335.jpg,言情
3395,丹尼海格,缪娟 / 江苏文艺出版社 / 2009.10 / 29.00元,7.5,6172,https://book.douban.com/subject/4135618/,https://img9.doubanio.com/view/subject/s/public/s4070862.jpg,言情
3396,狩猎美男（大结局）,Stein / 华文出版社 / 2006-06 / 20.0,7.5,375,https://book.douban.com/subject/1822788/,https://img9.doubanio.com/view/subject/s/public/s2160740.jpg,言情
3397,哪瓣洋葱不流泪,田畈 / 辽宁教育出版社 / 2009-7 / 26.80元,7.5,2211,https://book.douban.com/subject/3895158/,https://img9.doubanio.com/view/subject/s/public/s3930266.jpg,言情
3398,晓梦迷蝶·秋霁Ⅱ赋菊篇,晚晴风景 / 花山文艺出版社 / 2007-07 / 20.0,7.5,646,https://book.douban.com/subject/2162192/,https://img9.doubanio.com/view/subject/s/public/s11089361.jpg,言情
3399,扶搖皇后·首部曲1·風起太淵,天下歸元 / 東佑文化 / 2011-1 / NTD 250,7.5,105,https://book.douban.com/subject/11634962/,https://img9.doubanio.com/view/subject/s/public/s24512861.jpg,言情
3400,原来你还在这里 : 插图纪念版,辛夷坞 / 百花洲文艺出版社 / 2016-6-1 / 49.80,7.5,296,https://book.douban.com/subject/26818137/,https://img9.doubanio.com/view/subject/s/public/s28816346.jpg,言情
3401,癫狂道 : 癫狂道女儿楼,黑颜 / 二十一世纪出版社 / 2011-10 / 20.00元,7.5,188,https://book.douban.com/subject/6938698/,https://img9.doubanio.com/view/subject/s/public/s8852634.jpg,言情
3402,极端优雅的少年,藤萍 / 北岳文艺出版社 / 2008-05 / 23.8,7.5,972,https://book.douban.com/subject/3074811/,https://img9.doubanio.com/view/subject/s/public/s3170994.jpg,言情
3403,明月下西楼 大结局,丫丫阿大 / 现代出版社 / 2014-7-1 / 32.00元,7.5,102,https://book.douban.com/subject/25939263/,https://img9.doubanio.com/view/subject/s/public/s27636150.jpg,言情
3404,天字一号房 : 珍爱小说2952有间客栈1,绿痕 / 禾马 / 2006-02-10,7.5,182,https://book.douban.com/subject/3569790/,https://img9.doubanio.com/view/subject/s/public/s3624886.jpg,言情
3405,你在我的左手边,叶萱 / 中国戏剧出版社 / 2009-9 / 22.00元,7.5,627,https://book.douban.com/subject/3987275/,https://img9.doubanio.com/view/subject/s/public/s8460999.jpg,言情
3406,雲鬢鳳釵（上） : 卷一願寸金買光陰,清歌一片、今朝醉 / 藍海製作 / 2012-7-4 / NT$ 240元,7.5,503,https://book.douban.com/subject/11443725/,https://img9.doubanio.com/view/subject/s/public/s10706860.jpg,言情
3407,一家都是宝2,古灵 / 龙吟文化 / 2000-12,7.5,223,https://book.douban.com/subject/1883362/,https://img9.doubanio.com/view/subject/s/public/s1822305.jpg,言情
3408,最初的相遇，最后的别离,舒仪 / 湖南文艺出版社 / 2015-4 / 56.00元（全二册）,7.5,491,https://book.douban.com/subject/26346686/,https://img9.doubanio.com/view/subject/s/public/s28028976.jpg,言情
3409,女皇神慧,谈天音 / 百花洲文艺出版社 / 2006-09 / 20.0,7.5,1047,https://book.douban.com/subject/2038441/,https://img9.doubanio.com/view/subject/s/public/s2975083.jpg,言情
3410,哑情一线牵 : 七修罗系列之四,古灵 / 龙吟文化 / 2009-08-12,7.5,178,https://book.douban.com/subject/3927974/,https://img9.doubanio.com/view/subject/s/public/s4070081.jpg,言情
3411,藏在回忆里的风景,素光同 / 四川文艺出版社 / 2018-8 / 49.80元,7.5,169,https://book.douban.com/subject/30264827/,https://img9.doubanio.com/view/subject/s/public/s29809865.jpg,言情
3412,九歌.绿衣,米兰Lady / 上海人民出版社 世纪文睿出品 / 2012-1 / 26.00元,7.5,536,https://book.douban.com/subject/10442344/,https://img9.doubanio.com/view/subject/s/public/s7045023.jpg,言情
3413,七日约,悠世 / 长江出版社 / 2015-3 / 28.00元,7.5,155,https://book.douban.com/subject/26366132/,https://img9.doubanio.com/view/subject/s/public/s28048068.jpg,言情
3414,雲鬢鳳釵（下） : 終卷願良人不負卿,清歌一片 / 今朝醉 / 藍海製作 / 2012-8-15 / NT$240元,7.5,290,https://book.douban.com/subject/11612524/,https://img9.doubanio.com/view/subject/s/public/s11192391.jpg,言情
3415,生途,金丙 / 青岛出版社 / 2016-11 / 35,7.5,650,https://book.douban.com/subject/26914116/,https://img9.doubanio.com/view/subject/s/public/s29221623.jpg,言情
3416,月满霜河（全两册）,箫楼 / 沈阳出版社 / 2010-10 / 49.80元,7.5,1051,https://book.douban.com/subject/5350181/,https://img9.doubanio.com/view/subject/s/public/s4608368.jpg,言情
3417,裂锦,思存 / 新世界出版社 / 2005-8 / 20.00元,7.5,16370,https://book.douban.com/subject/1420368/,https://img9.doubanio.com/view/subject/s/public/s1451435.jpg,言情
3418,泽木而栖,木子喵喵 / 江苏凤凰文艺出版社 / 2017-3 / 29.80元,7.5,315,https://book.douban.com/subject/27008899/,https://img9.doubanio.com/view/subject/s/public/s29413942.jpg,言情
3419,浪漫一生又何妨,席绢 / 江苏文艺出版社 / 1995-01-01 / 12.00元,7.5,1107,https://book.douban.com/subject/1112793/,https://img9.doubanio.com/view/subject/s/public/s2510825.jpg,言情
3420,非仙勿扰,那只狐狸 / 山东画报出版社 / 2012-2 / 18.00元,7.5,165,https://book.douban.com/subject/10945597/,https://img9.doubanio.com/view/subject/s/public/s11101117.jpg,言情
3421,一念执着，一念相思,一度君华 / 中国友谊出版社 / 2013-7 / 49.80,7.5,1604,https://book.douban.com/subject/24844263/,https://img9.doubanio.com/view/subject/s/public/s26815581.jpg,言情
3422,深情可抵岁月长,春风榴火 / 江苏凤凰文艺出版社 / 2021-6 / 45.00,7.5,289,https://book.douban.com/subject/35449149/,https://img9.doubanio.com/view/subject/s/public/s33886283.jpg,言情
3423,绾青丝Ⅰ : 青楼篇,波波 / 花山文艺出版社 / 2007-2 / 22.00元,7.5,25080,https://book.douban.com/subject/2009825/,https://img9.doubanio.com/view/subject/s/public/s2206171.jpg,言情
3424,如果蝸牛有愛情（上）,丁墨 / 知翎文化 / 2013-11-6 / NT$240,7.5,106,https://book.douban.com/subject/25714262/,https://img9.doubanio.com/view/subject/s/public/s27093949.jpg,言情
3425,风骚小昙花 : 幽魂淫艳乐无穷之二,决明 / 禾马文化事业有限公司 / 2005 年 01 月 07 日 / NT180,7.5,111,https://book.douban.com/subject/3615303/,https://img9.doubanio.com/view/subject/s/public/s3675151.jpg,言情
3426,甜甜甜甜的小时光,惜双双 / 青岛出版社 / 2018-4 / 38,7.5,121,https://book.douban.com/subject/30206490/,https://img9.doubanio.com/view/subject/s/public/s29752134.jpg,言情
3427,那一瞬的地老天荒,侧影芳华 / 华文出版社 / 2008 / 28.00元,7.5,810,https://book.douban.com/subject/3124728/,https://img9.doubanio.com/view/subject/s/public/s3435576.jpg,言情
3428,最强攻略：生生世世待卿归,维和粽子 / 江苏凤凰文艺出版社 / 2015-5 / 55.00元,7.5,100,https://book.douban.com/subject/26393228/,https://img9.doubanio.com/view/subject/s/public/s28095990.jpg,言情
3429,亿万大人物,东尽欢 / 太白文艺出版社 / 2013-10 / 25.00元,7.5,108,https://book.douban.com/subject/25744238/,https://img9.doubanio.com/view/subject/s/public/s27087141.jpg,言情
3430,第三种爱情 : 珍藏纪念版,自由行走 / 百花洲文艺出版社 / 2014-7 / 29.80元,7.5,321,https://book.douban.com/subject/25913191/,https://img9.doubanio.com/view/subject/s/public/s27310856.jpg,言情
3431,荆棘花向晚,薄荷枝 / 湖南少年儿童出版社 / 2011-4 / 18.00元,7.5,306,https://book.douban.com/subject/6516182/,https://img9.doubanio.com/view/subject/s/public/s6783306.jpg,言情
3432,匣心记3,伍倩 / 江苏凤凰文艺出版社 / 2016-10-1 / 32.00,7.5,190,https://book.douban.com/subject/26855784/,https://img9.doubanio.com/view/subject/s/public/s28977303.jpg,言情
3433,皇后，去争霸,蓝艾草 / 江苏文艺出版社 / 2012-9 / 21.80元,7.5,117,https://book.douban.com/subject/19987424/,https://img9.doubanio.com/view/subject/s/public/s24410217.jpg,言情
3434,奈何,天籁纸鸢 / 中国华侨出版社 / 2012-12 / 29.80元,7.5,1237,https://book.douban.com/subject/20389201/,https://img9.doubanio.com/view/subject/s/public/s24511977.jpg,言情
3435,天下第一萌夫,悦薇 / 二十一世纪出版社 / 2012-4 / 24.00元,7.5,131,https://book.douban.com/subject/10484449/,https://img9.doubanio.com/view/subject/s/public/s23006667.jpg,言情
3436,如果蝸牛有愛情（上+下）,丁墨 / 知翎文化 / 2013-11-6 / NT$480,7.5,1238,https://book.douban.com/subject/25714261/,https://img9.doubanio.com/view/subject/s/public/s27093952.jpg,言情
3437,征服者的饗宴 : 今天过后1,古靈 / 希代 / 20041117 / NT$ 180,7.5,118,https://book.douban.com/subject/1380894/,https://img9.doubanio.com/view/subject/s/public/s2672818.jpg,言情
3438,天鹅姑娘 : 岑凯伦作品集18,岑凯伦 / 花城出版社 / 1997-12 / 13,7.5,108,https://book.douban.com/subject/1166795/,https://img9.doubanio.com/view/subject/s/public/s2962230.jpg,言情
3439,姐姐有毒,柳暗花溟 / 江苏文艺出版社 / 2011-12 / 49.80元,7.5,239,https://book.douban.com/subject/7068069/,https://img9.doubanio.com/view/subject/s/public/s7655687.jpg,言情
3440,姐姐宝贝 : 姐姐别说不2,古灵 / 龙吟文化 / 2001-10-15,7.5,132,https://book.douban.com/subject/3111615/,https://img9.doubanio.com/view/subject/s/public/s3614312.jpg,言情
3441,皇后刘黑胖,戈鞅 / 吉林出版集团有限责任公司 / 2010-4 / 25.00元,7.5,715,https://book.douban.com/subject/4742328/,https://img9.doubanio.com/view/subject/s/public/s6145431.jpg,言情
3442,甜草莓之吻,阿白白 / TOP女性生 / 2005年05月16日 / NT$ 149,7.5,208,https://book.douban.com/subject/1334584/,https://img9.doubanio.com/view/subject/s/public/s1359499.jpg,言情
3443,听说爱会来,沐清雨 / 朝华出版社 / 2010-1 / 29.80元,7.5,518,https://book.douban.com/subject/4205297/,https://img9.doubanio.com/view/subject/s/public/s4184857.jpg,言情
3444,二见钟情,花时玖 / 民主与建设出版社 / 2018-6 / 32.80元,7.5,114,https://book.douban.com/subject/30241430/,https://img9.doubanio.com/view/subject/s/public/s33520213.jpg,言情
3445,醉玲珑 : 典藏版,十四夜 / 江苏文艺出版社 / 2011-5 / 69.80元,7.5,2451,https://book.douban.com/subject/6439354/,https://img9.doubanio.com/view/subject/s/public/s6640295.jpg,言情
3446,我和你逆转时光,随宇而安 / 百花洲文艺出版社 / 2017-3-1 / 32.00,7.5,213,https://book.douban.com/subject/26978866/,https://img9.doubanio.com/view/subject/s/public/s29365430.jpg,言情
3447,只怪我们太贪玩,阿白白 / 长征出版社 / 2008-09 / 25.00元,7.5,916,https://book.douban.com/subject/3228771/,https://img9.doubanio.com/view/subject/s/public/s3433386.jpg,言情
3448,豪门生存手记,御井烹香 / 百花洲文艺出版社 / 2017-1 / 39.90元,7.5,135,https://book.douban.com/subject/26941968/,https://img9.doubanio.com/view/subject/s/public/s29277309.jpg,言情
3449,枕邊的男人 : 當紅羅曼史0616,席絹 / 飛田文化 / 2011-7-15 / NT$220,7.5,242,https://book.douban.com/subject/6397181/,https://img9.doubanio.com/view/subject/s/public/s6492368.jpg,言情
3450,且把年华赠天下,姒锦 / 江苏凤凰文艺出版社 / 2015-1 / 79.80元,7.5,156,https://book.douban.com/subject/26296030/,https://img9.doubanio.com/view/subject/s/public/s28097271.jpg,言情
3451,永远天真多情的我们,七弦弄月 / 浙江文艺出版社 / 2019-1-1 / 42.00元,7.5,110,https://book.douban.com/subject/30418806/,https://img9.doubanio.com/view/subject/s/public/s29965020.jpg,言情
3452,親愛的佛洛伊德（下）,玖月晞 / 聯合文學 / 2015-5-13 / NTD 250,7.5,332,https://book.douban.com/subject/26352034/,https://img9.doubanio.com/view/subject/s/public/s28349483.jpg,言情
3453,公子無色（上）,沉筱之 / 藍襪子出版社 / 2011-12-6,7.5,356,https://book.douban.com/subject/11443729/,https://img9.doubanio.com/view/subject/s/public/s10618477.jpg,言情
3454,大漠情殇,简暗 / 内蒙古人民出版社 / 2007-12-1 / 20.00,7.5,528,https://book.douban.com/subject/3601005/,https://img9.doubanio.com/view/subject/s/public/s3660681.jpg,言情
3455,彼爱无岸,不经语 / 花山文艺出版社 / 2008-11 / 28.80元,7.5,1593,https://book.douban.com/subject/3259415/,https://img9.doubanio.com/view/subject/s/public/s3316610.jpg,言情
3456,吻痣2,曲小蛐 / 安徽文艺出版社 / 2021-1 / 38.00元,7.5,182,https://book.douban.com/subject/35345261/,https://img9.doubanio.com/view/subject/s/public/s33818091.jpg,言情
3457,家有鲜妻,左晴雯 / 时代文艺出版社 / 2002-02-01 / 4.5人民币,7.4,238,https://book.douban.com/subject/3057009/,https://img9.doubanio.com/view/subject/s/public/s3053159.jpg,言情
3458,再生缘（上中下） : 我的温柔暴君,墨舞碧歌 / 江苏文艺出版社 / 2011-9 / 75.00元,7.4,3008,https://book.douban.com/subject/6805154/,https://img9.doubanio.com/view/subject/s/public/s8884328.jpg,言情
3459,時間線,凌淑芬 / 禾馬文化 / 2011-2 / NT200,7.4,121,https://book.douban.com/subject/5920005/,https://img9.doubanio.com/view/subject/s/public/s4616614.jpg,言情
3460,是你，给我一半的爱情,笙离 / 光明日报出版社 / 2013-11 / 22.80元,7.4,262,https://book.douban.com/subject/25744233/,https://img9.doubanio.com/view/subject/s/public/s28059233.jpg,言情
3461,网游之公子连城,满座衣冠胜雪 / 江苏文艺 / 2010-7 / 26.00元,7.4,820,https://book.douban.com/subject/4874141/,https://img9.doubanio.com/view/subject/s/public/s6185978.jpg,言情
3462,千山万水人海中（下） : 千山万水人海中，听说，我们再也回不去了……随书附赠精美限量版书签,雪影霜魂 / 2009-9 / 23.00元,7.4,167,https://book.douban.com/subject/4049729/,https://img9.doubanio.com/view/subject/s/public/s7629185.jpg,言情
3463,金玉满堂（上） : 金·小气家族5,典心 / 狗屋 / 2002-11-01,7.4,380,https://book.douban.com/subject/3274392/,https://img9.doubanio.com/view/subject/s/public/s3333440.jpg,言情
3464,宝贝姐姐 : 姐姐别说不1,古灵 / 龙吟文化 / 2001-08-03,7.4,146,https://book.douban.com/subject/3398795/,https://img9.doubanio.com/view/subject/s/public/s3614311.jpg,言情
3465,還珠格格之真相大白,瓊瑤 / 皇冠 / 1997,7.4,123,https://book.douban.com/subject/1434062/,https://img9.doubanio.com/view/subject/s/public/s1448145.jpg,言情
3466,错过你为遇见谁,月褪 / 时代文艺出版社 / 2010-1 / 26.80元,7.4,864,https://book.douban.com/subject/4159031/,https://img9.doubanio.com/view/subject/s/public/s4130511.jpg,言情
3467,欢天喜帝,行烟烟 / 朝华出版社 / 2010-1 / 29.80元,7.4,915,https://book.douban.com/subject/4168070/,https://img9.doubanio.com/view/subject/s/public/s6097348.jpg,言情
3468,黯乡魂,张廉 / 吉林美术出版社 / 2008-07 / 22.0,7.4,447,https://book.douban.com/subject/3238250/,https://img9.doubanio.com/view/subject/s/public/s3309081.jpg,言情
3469,照见星星的她,随侯珠 / 百花文艺出版社 / 2019-4 / 39.8元,7.4,282,https://book.douban.com/subject/32330435/,https://img9.doubanio.com/view/subject/s/public/s31469896.jpg,言情
3470,你有多美好，只有我知道,容光 / 贵州人民出版社 / 2016-3-1 / 24.80元,7.4,153,https://book.douban.com/subject/26706915/,https://img9.doubanio.com/view/subject/s/public/s29170456.jpg,言情
3471,迷路,席绢 / 江苏文艺 / 2007-3 / 12.00元,7.4,380,https://book.douban.com/subject/2114471/,https://img9.doubanio.com/view/subject/s/public/s8964043.jpg,言情
3472,愿爱如初，温暖如昨,未再 / 同心出版社 / 2013-9 / 49.80元,7.4,114,https://book.douban.com/subject/25727078/,https://img9.doubanio.com/view/subject/s/public/s27051453.jpg,言情
